event_id,cell_id,condition,position,actor_id,generation_seed,probability,reason,attempts,elapsed_seconds,prompt_tokens,output_tokens
52,prior_0.6_signals_10111,central_compact,5,central_compact_analyst,1155450609,0.69,Signal reliability adjusts probability slightly.,1,7.0936640000436455,420,18
52,prior_0.6_signals_10111,market,1,agent_2,1399430250,0.48,Signal reduces confidence in NO.,1,5.424875400029123,313,18
52,prior_0.6_signals_10111,market,2,agent_3,235408536,0.63,Signal increases probability from 0.48 to 0.63,1,6.6492899000877514,342,27
52,prior_0.6_signals_10111,market,3,agent_4,1107160556,0.73,Signal updates prior with reliability,1,6.181148799951188,370,17
52,prior_0.6_signals_10111,market,4,agent_5,956183604,0.78,Signal updates prior with reliability,1,6.6561821000650525,399,17
52,prior_0.6_signals_10111,market,5,agent_1,1155450609,0.72,Signal reduces confidence in YES,1,7.112929299939424,428,17
53,prior_0.7_signals_11001,central_compact,1,central_compact_analyst,1318508510,0.76,Signal increases probability by 6%.,1,5.47795099997893,306,20
53,prior_0.7_signals_11001,central_compact,2,central_compact_analyst,1702751581,0.72,Signal slightly lowers probability,1,5.5598795000696555,335,16
53,prior_0.7_signals_11001,central_compact,3,central_compact_analyst,853132793,0.74,Signal increases probability slightly,1,6.014856299967505,363,16
53,prior_0.7_signals_11001,central_compact,4,central_compact_analyst,1095278604,0.69,New signal slightly lowers probability,1,6.527877100044861,392,17
53,prior_0.7_signals_11001,central_compact,5,central_compact_analyst,576950500,0.64,New signal slightly lowers probability,1,7.021120599936694,420,17
53,prior_0.7_signals_11001,market,1,agent_5,1318508510,0.81,Signal increases probability due to reliability,1,5.433934100088663,314,18
53,prior_0.7_signals_11001,market,2,agent_1,1702751581,0.86,Signal slightly increases confidence,1,5.651830299990252,343,16
53,prior_0.7_signals_11001,market,3,agent_2,853132793,0.89,Signal updates prior with reliability,1,6.187522800057195,371,17
53,prior_0.7_signals_11001,market,4,agent_3,1095278604,0.82,Signal weakens public probability,1,6.6453734000679106,400,17
53,prior_0.7_signals_11001,market,5,agent_4,576950500,0.74,Signal NO updates prior with reliability 0.7,1,7.612577399937436,428,22
53,prior_0.7_signals_11001,central_full,1,central_full_analyst,1318508510,0.77,Signal increases probability from prior,1,5.147355300025083,293,17
53,prior_0.7_signals_11001,central_full,2,central_full_analyst,1702751581,0.79,Combined signals slightly increase probability,1,5.194555499940179,316,17
53,prior_0.7_signals_11001,central_full,3,central_full_analyst,853132793,0.83,Multiple reliable signals support YES,1,5.494662099983543,335,17
53,prior_0.7_signals_11001,central_full,4,central_full_analyst,1095278604,0.76,Signals update prior with reliability-weighted evidence.,1,6.176410099957138,355,21
53,prior_0.7_signals_11001,central_full,5,central_full_analyst,576950500,0.68,Most signals lean YES but reliability varies.,1,6.423602199996822,374,20
54,prior_0.5_signals_10100,market,1,agent_3,721872080,0.62,Signal increases probability due to reliability,1,5.304871900007129,314,18
54,prior_0.5_signals_10100,market,2,agent_4,80661125,0.55,Signal weakens public probability,1,5.768375899991952,342,17
54,prior_0.5_signals_10100,market,3,agent_5,1589812060,0.47,Signal NO updates probability downward,1,6.159219500026666,371,17
54,prior_0.5_signals_10100,market,4,agent_1,1173935185,0.52,Signal slightly increases probability,1,6.539382499991916,400,16
54,prior_0.5_signals_10100,market,5,agent_2,1179515660,0.46,Signal NO updates probability downward.,1,7.243276700028218,428,18
54,prior_0.5_signals_10100,central_full,1,central_full_analyst,721872080,0.65,Signal YES with reliability 0.65 updates prior to 0.5.,1,6.178822699934244,293,29
54,prior_0.5_signals_10100,central_full,2,central_full_analyst,80661125,0.48,Signals balance with reliability weights,1,5.16930249996949,315,17
54,prior_0.5_signals_10100,central_full,3,central_full_analyst,1589812060,0.38,Signals suggest moderate bias toward NO.,1,5.670757099986076,335,19
54,prior_0.5_signals_10100,central_full,4,central_full_analyst,1173935185,0.47,More NO signals outweigh YES signals.,1,5.9677580000134185,355,19
54,prior_0.5_signals_10100,central_full,5,central_full_analyst,1179515660,0.48,Balanced signal mix with higher reliability NO signals slightly outweighing YES.,1,6.882706700009294,374,26
54,prior_0.5_signals_10100,central_compact,1,central_compact_analyst,721872080,0.61,Signal increases probability from 0.5 to 0.61.,1,6.095600500004366,306,27
54,prior_0.5_signals_10100,central_compact,2,central_compact_analyst,80661125,0.56,New signal slightly lowers probability,1,5.673211500048637,334,17
54,prior_0.5_signals_10100,central_compact,3,central_compact_analyst,1589812060,0.51,New signal slightly lowers probability,1,6.133341300068423,363,17
54,prior_0.5_signals_10100,central_compact,4,central_compact_analyst,1173935185,0.53,Signal slightly increases probability,1,6.605934899998829,392,16
54,prior_0.5_signals_10100,central_compact,5,central_compact_analyst,1179515660,0.51,New signal slightly lowers probability,1,7.030506800045259,420,17
55,prior_0.7_signals_10111,central_full,1,central_full_analyst,1954836434,0.77,Signal increases probability from prior,1,5.168820000020787,293,17
55,prior_0.7_signals_10111,central_full,2,central_full_analyst,741508249,0.81,Two reliable signals support YES.,1,5.269984400016256,315,18
55,prior_0.7_signals_10111,central_full,3,central_full_analyst,663548353,0.86,Multiple reliable signals support YES,1,5.45579459995497,335,17
55,prior_0.7_signals_10111,central_full,4,central_full_analyst,886353521,0.89,Multiple reliable signals support YES.,1,5.899194400059059,355,18
55,prior_0.7_signals_10111,central_full,5,central_full_analyst,256744164,0.81,Most signals support YES with varying reliability.,1,6.410411600023508,374,20
55,prior_0.7_signals_10111,central_compact,1,central_compact_analyst,1954836434,0.76,Signal increases probability by 0.06.,1,5.64870559994597,306,22
55,prior_0.7_signals_10111,central_compact,2,central_compact_analyst,741508249,0.79,Signal increases probability slightly,1,5.518714400008321,334,16
55,prior_0.7_signals_10111,central_compact,3,central_compact_analyst,663548353,0.82,Signal increases probability from 0.79 to 0.82.,1,7.0443061999976635,363,28
55,prior_0.7_signals_10111,central_compact,4,central_compact_analyst,886353521,0.83,Signal slightly increases probability,1,6.45675020001363,392,16
55,prior_0.7_signals_10111,central_compact,5,central_compact_analyst,256744164,0.78,New signal slightly lowers probability,1,7.024845300009474,420,17
55,prior_0.7_signals_10111,market,1,agent_3,1954836434,0.76,Signal slightly increases probability,1,5.1202661000425,314,16
55,prior_0.7_signals_10111,market,2,agent_4,741508249,0.81,Signal increases probability from 0.7 to 0.81,1,6.549723300035112,342,26
55,prior_0.7_signals_10111,market,3,agent_5,663548353,0.85,Signal updates public probability with reliability,1,6.25764630001504,371,18
55,prior_0.7_signals_10111,market,4,agent_1,886353521,0.82,Signal slightly lowers probability,1,6.557250599958934,400,16
55,prior_0.7_signals_10111,market,5,agent_2,256744164,0.74,Signal weakens public probability,1,7.1411036000354216,428,17
56,prior_0.5_signals_11011,central_compact,1,central_compact_analyst,400989132,0.625,Signal increases probability from 0.5 to 0.625.,1,6.212386599974707,306,29
56,prior_0.5_signals_11011,central_compact,2,central_compact_analyst,938737008,0.625,Signal reliability adjusts probability slightly.,1,5.866057500010356,337,19
56,prior_0.5_signals_11011,central_compact,3,central_compact_analyst,704923994,0.666,Signal increases probability,1,5.788763200049289,367,16
56,prior_0.5_signals_11011,central_compact,4,central_compact_analyst,1955591126,0.646,New signal slightly lowers probability,1,6.82510680006817,398,18
56,prior_0.5_signals_11011,central_compact,5,central_compact_analyst,1558197218,0.682,Signal increases probability by 0.036,1,7.684020100045018,428,23
56,prior_0.5_signals_11011,market,1,agent_5,400989132,0.625,Signal increases probability by 1/4.,1,5.775120300007984,314,22
56,prior_0.5_signals_11011,market,2,agent_1,938737008,0.685,Signal slightly increases probability,1,5.807704400038347,345,17
56,prior_0.5_signals_11011,market,3,agent_2,704923994,0.745,Signal updates public probability with reliability,1,6.431951700011268,375,19
56,prior_0.5_signals_11011,market,4,agent_3,1955591126,0.685,Signal weakens public probability,1,6.876771699986421,406,18
56,prior_0.5_signals_11011,market,5,agent_4,1558197218,0.745,Signal updates public probability to 0.745,1,7.863254100084305,436,24
56,prior_0.5_signals_11011,central_full,1,central_full_analyst,400989132,0.75,Signal YES with reliability 0.75 updates prior to 0.5.,1,6.227203199989162,293,29
56,prior_0.5_signals_11011,central_full,2,central_full_analyst,938737008,0.77,Combined signals increase confidence,1,5.109624399919994,316,16
56,prior_0.5_signals_11011,central_full,3,central_full_analyst,704923994,0.83,Multiple reliable signals support YES,1,5.500426099984907,335,17
56,prior_0.5_signals_11011,central_full,4,central_full_analyst,1955591126,0.72,Multiple YES signals with varying reliability adjust the prior upward.,1,6.353377499966882,355,23
56,prior_0.5_signals_11011,central_full,5,central_full_analyst,1558197218,0.68,Multiple YES signals with varying reliability adjust the prior towards YES.,1,6.724373999983072,374,24
57,prior_0.5_signals_00000,market,1,agent_3,1194503879,0.43,Signal reduces probability due to reliability,1,5.34089180000592,314,18
57,prior_0.5_signals_00000,market,2,agent_4,1652636781,0.34,Signal reduces probability due to reliability,1,5.894369299989194,342,18
57,prior_0.5_signals_00000,market,3,agent_5,360469440,0.26,Signal NO updates probability downward,1,6.151388099999167,371,17
57,prior_0.5_signals_00000,market,4,agent_1,1119577877,0.21,Signal weakens public probability,1,6.634799399995245,400,17
57,prior_0.5_signals_00000,market,5,agent_2,1676540934,0.16,Signal NO updates probability downward,1,7.1173047999618575,428,17
57,prior_0.5_signals_00000,central_full,1,central_full_analyst,1194503879,0.44,Signal NO reduces probability from prior.,1,5.323847700026818,293,19
57,prior_0.5_signals_00000,central_full,2,central_full_analyst,1652636781,0.34,Two NO signals adjust prior from 0.5 to 0.34,1,6.166952799889259,315,28
57,prior_0.5_signals_00000,central_full,3,central_full_analyst,360469440,0.22,Multiple NO signals with moderate reliability lower the probability,1,5.888806199887767,335,21
57,prior_0.5_signals_00000,central_full,4,central_full_analyst,1119577877,0.18,Multiple NO signals with moderate reliability lower the probability.,1,6.27965589996893,355,22
57,prior_0.5_signals_00000,central_full,5,central_full_analyst,1676540934,0.22,Most signals indicate NO with moderate reliability.,1,6.343334200093523,374,20
57,prior_0.5_signals_00000,central_compact,1,central_compact_analyst,1194503879,0.46,Signal NO reduces probability,1,5.12333959992975,306,16
57,prior_0.5_signals_00000,central_compact,2,central_compact_analyst,1652636781,0.41,Signal NO updates prior with reliability 0.7,1,6.1145923000294715,334,22
57,prior_0.5_signals_00000,central_compact,3,central_compact_analyst,360469440,0.35,New signal NO with reliability 0.75 updates probability.,1,6.823221700033173,363,25
57,prior_0.5_signals_00000,central_compact,4,central_compact_analyst,1119577877,0.31,Signal NO reduces probability,1,6.484511099988595,392,16
57,prior_0.5_signals_00000,central_compact,5,central_compact_analyst,1676540934,0.27,New signal NO with reliability 0.6 updates prior.,1,7.5996957999886945,420,24
58,prior_0.6_signals_01010,central_full,1,central_full_analyst,359396047,0.77,Signal increases probability from prior,1,5.124377699918114,292,17
58,prior_0.6_signals_01010,central_full,2,central_full_analyst,947027279,0.56,Balances conflicting signals with reliability weights,1,5.420634199981578,315,19
58,prior_0.6_signals_01010,central_full,3,central_full_analyst,1891833970,0.48,Signals suggest moderate disagreement,1,5.425829399959184,335,16
58,prior_0.6_signals_01010,central_full,4,central_full_analyst,919040219,0.49,Balanced signals with mixed reliability adjust prior slightly.,1,6.239985299995169,354,22
58,prior_0.6_signals_01010,central_full,5,central_full_analyst,779690724,0.47,Most signals contradict prior with mixed reliability.,1,6.364172799978405,374,20
58,prior_0.6_signals_01010,central_compact,1,central_compact_analyst,359396047,0.67,Signal increases probability by 0.07.,1,5.671562900068238,305,22
58,prior_0.6_signals_01010,central_compact,2,central_compact_analyst,947027279,0.61,New signal slightly lowers probability,1,5.616691999952309,334,17
58,prior_0.6_signals_01010,central_compact,3,central_compact_analyst,1891833970,0.56,Signal slightly lowers probability,1,6.023171699955128,363,16
58,prior_0.6_signals_01010,central_compact,4,central_compact_analyst,919040219,0.61,Signal increases probability from 0.56 to 0.61.,1,7.502684399951249,391,28
58,prior_0.6_signals_01010,central_compact,5,central_compact_analyst,779690724,0.56,New signal NO with reliability 0.65 reduces probability,1,7.64279880002141,420,24
58,prior_0.6_signals_01010,market,1,agent_4,359396047,0.72,Signal increases probability by 12%,1,5.451671099988744,313,20
58,prior_0.6_signals_01010,market,2,agent_5,947027279,0.57,Signal reduces probability due to reliability,1,5.840121299959719,342,18
58,prior_0.6_signals_01010,market,3,agent_1,1891833970,0.51,Signal weakens public probability,1,6.198708900017664,371,17
58,prior_0.6_signals_01010,market,4,agent_2,919040219,0.57,Signal increases probability from 0.51 to 0.57.,1,7.587722600088455,399,28
58,prior_0.6_signals_01010,market,5,agent_3,779690724,0.52,Signal NO updates prior with reliability 0.65.,1,7.748001000029035,428,24
59,prior_0.7_signals_10010,central_compact,1,central_compact_analyst,1740601194,0.66,Signal reduces probability due to reliability.,1,5.403551599942148,306,19
59,prior_0.7_signals_10010,central_compact,2,central_compact_analyst,416872972,0.73,Signal increases probability from 0.66 to 0.73.,1,6.6324922000057995,334,28
59,prior_0.7_signals_10010,central_compact,3,central_compact_analyst,364084271,0.69,New signal slightly lowers probability,1,6.10136109997984,363,17
